lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
,2025-02-11 05:28:41.714980,,,,,39.0,0.1714610606431961,0.0007494304445572197,0.1714610606431961,0.09851177036762238,0.00033162665204145014,0.09851177036762238,,,
,2025-02-11 05:28:41.731249,,,,,39.0,,,,,,,0.18344978988170624,0.0038322312757372856,0.18344978988170624
0.025,2025-02-11 05:29:36.164292,,,,,,,,,,,,,,
,2025-02-11 05:29:36.447652,0.02235233038663864,8.986305329017341e-05,0.02235233038663864,4049.0,40.0,,,,,,,,,
0.025,2025-02-11 05:29:50.548736,,,,,,,,,,,,,,
,2025-02-11 05:29:51.607034,0.0886472687125206,0.0003411492798477411,0.0886472687125206,4099.0,40.0,,,,,,,,,
,2025-02-11 05:29:52.326494,,,,,40.0,0.15123747289180756,0.0007226576562970877,0.15123747289180756,0.22697846591472626,0.001380669535137713,0.22697846591472626,,,
,2025-02-11 05:29:52.342016,,,,,40.0,,,,,,,0.17227134108543396,0.005166028626263142,0.17227134108543396
0.025,2025-02-11 05:30:06.570174,,,,,,,,,,,,,,
,2025-02-11 05:30:06.852412,0.08300825208425522,0.0003636770707089454,0.08300825208425522,4149.0,41.0,,,,,,,,,
0.025,2025-02-11 05:30:20.945311,,,,,,,,,,,,,,
,2025-02-11 05:30:22.013901,0.24638433754444122,0.016208453103899956,0.24638433754444122,4199.0,41.0,,,,,,,,,
,2025-02-11 05:30:22.707922,,,,,41.0,0.1295366883277893,0.0004668891488108784,0.1295366883277893,0.04438844323158264,0.00015789021563250571,0.04438844323158264,,,
,2025-02-11 05:30:22.723594,,,,,41.0,,,,,,,0.17360399663448334,0.002729422878473997,0.17360399663448334
0.025,2025-02-11 05:30:36.979711,,,,,,,,,,,,,,
,2025-02-11 05:30:37.269015,0.07975931465625763,0.00027280699578113854,0.07975931465625763,4249.0,42.0,,,,,,,,,
0.025,2025-02-11 05:30:51.396203,,,,,,,,,,,,,,
,2025-02-11 05:30:52.472470,0.0618550181388855,0.00021558375738095492,0.0618550181388855,4299.0,42.0,,,,,,,,,
,2025-02-11 05:30:53.156362,,,,,42.0,0.2958396375179291,0.0014847703278064728,0.2958396375179291,0.45490431785583496,0.00338548980653286,0.45490431785583496,,,
,2025-02-11 05:30:53.172221,,,,,42.0,,,,,,,0.18389011919498444,0.0027170011308044195,0.18389011919498444
0.025,2025-02-11 05:31:07.840422,,,,,,,,,,,,,,
,2025-02-11 05:31:08.134348,0.15709245204925537,0.0006432738737203181,0.15709245204925537,4349.0,43.0,,,,,,,,,
0.025,2025-02-11 05:31:22.333468,,,,,,,,,,,,,,
,2025-02-11 05:31:23.399463,0.023386335000395775,9.08316724235192e-05,0.023386335000395775,4399.0,43.0,,,,,,,,,
,2025-02-11 05:31:24.084146,,,,,43.0,0.13756872713565826,0.0006272791069932282,0.13756872713565826,0.3086998164653778,0.0022211808245629072,0.3086998164653778,,,
,2025-02-11 05:31:24.100376,,,,,43.0,,,,,,,0.17021259665489197,0.0016829486703500152,0.17021259665489197
0.025,2025-02-11 05:31:38.269515,,,,,,,,,,,,,,
,2025-02-11 05:31:38.552283,0.13116449117660522,0.0007074697059579194,0.13116449117660522,4449.0,44.0,,,,,,,,,
0.025,2025-02-11 05:31:52.618715,,,,,,,,,,,,,,
,2025-02-11 05:31:53.677686,0.2177748680114746,0.0009284919360652566,0.2177748680114746,4499.0,44.0,,,,,,,,,
,2025-02-11 05:31:54.376767,,,,,44.0,0.06798113882541656,0.00022985943360254169,0.06798113882541656,0.10930322855710983,0.0004563914844766259,0.10930322855710983,,,
,2025-02-11 05:31:54.393132,,,,,44.0,,,,,,,0.1711929887533188,0.001732310396619141,0.1711929887533188
0.025,2025-02-11 05:32:48.672462,,,,,,,,,,,,,,
,2025-02-11 05:32:48.955215,0.2130914181470871,0.0008657267317175865,0.2130914181470871,4549.0,45.0,,,,,,,,,
0.025,2025-02-11 05:33:03.096051,,,,,,,,,,,,,,
,2025-02-11 05:33:04.155597,0.26247602701187134,0.0027592589613050222,0.26247602701187134,4599.0,45.0,,,,,,,,,
,2025-02-11 05:33:04.840338,,,,,45.0,0.027587128803133965,0.00010739121353253722,0.027587128803133965,0.16907437145709991,0.0012503426987677813,0.16907437145709991,,,
,2025-02-11 05:33:04.856643,,,,,45.0,,,,,,,0.18689598143100739,0.0037145058158785105,0.18689598143100739
0.025,2025-02-11 05:33:19.563913,,,,,,,,,,,,,,
,2025-02-11 05:33:19.860412,0.28944727778434753,0.0019285895396023989,0.28944727778434753,4649.0,46.0,,,,,,,,,
0.025,2025-02-11 05:33:34.056026,,,,,,,,,,,,,,
,2025-02-11 05:33:35.108959,0.03875483199954033,0.00013943911471869797,0.03875483199954033,4699.0,46.0,,,,,,,,,
,2025-02-11 05:33:35.811545,,,,,46.0,0.18174782395362854,0.0017863287357613444,0.18174782395362854,0.2277608960866928,0.0014146959874778986,0.2277608960866928,,,
,2025-02-11 05:33:35.827656,,,,,46.0,,,,,,,0.16233676671981812,0.002591559896245599,0.16233676671981812
0.025,2025-02-11 05:33:50.004371,,,,,,,,,,,,,,
,2025-02-11 05:33:50.286781,0.07581047713756561,0.00026323227211833,0.07581047713756561,4749.0,47.0,,,,,,,,,
0.025,2025-02-11 05:34:04.376308,,,,,,,,,,,,,,
,2025-02-11 05:34:05.430986,0.22531990706920624,0.002262285677716136,0.22531990706920624,4799.0,47.0,,,,,,,,,
,2025-02-11 05:34:06.128530,,,,,47.0,0.2319110929965973,0.0008885497809387743,0.2319110929965973,0.20254500210285187,0.0016209037275984883,0.20254500210285187,,,
,2025-02-11 05:34:06.145398,,,,,47.0,,,,,,,0.1757064163684845,0.004284154623746872,0.1757064163684845
0.025,2025-02-11 05:34:20.352314,,,,,,,,,,,,,,
,2025-02-11 05:34:20.632808,0.0644758865237236,0.0002289726835442707,0.0644758865237236,4849.0,48.0,,,,,,,,,
0.025,2025-02-11 05:34:34.694839,,,,,,,,,,,,,,
,2025-02-11 05:34:35.750950,0.04703027009963989,0.0001674862578511238,0.04703027009963989,4899.0,48.0,,,,,,,,,
,2025-02-11 05:34:36.436256,,,,,48.0,0.1439630091190338,0.0005809637950733304,0.1439630091190338,0.2085409313440323,0.0027142621111124754,0.2085409313440323,,,
,2025-02-11 05:34:36.452852,,,,,48.0,,,,,,,0.17782969772815704,0.0017772489227354527,0.17782969772815704
0.025,2025-02-11 05:34:50.731576,,,,,,,,,,,,,,
,2025-02-11 05:34:51.013430,0.07817192375659943,0.00026548493769951165,0.07817192375659943,4949.0,49.0,,,,,,,,,
0.025,2025-02-11 05:35:05.144608,,,,,,,,,,,,,,
,2025-02-11 05:35:06.205809,0.3189433515071869,0.0019448777893558145,0.3189433515071869,4999.0,49.0,,,,,,,,,
,2025-02-11 05:35:06.932449,,,,,49.0,0.10818598419427872,0.0003998898610007018,0.10818598419427872,0.4506905972957611,0.00789362471550703,0.4506905972957611,,,
,2025-02-11 05:35:06.949447,,,,,49.0,,,,,,,0.1748461276292801,0.0023887816350907087,0.1748461276292801
0.025,2025-02-11 05:36:01.236695,,,,,,,,,,,,,,
,2025-02-11 05:36:01.531669,0.10613788664340973,0.00038772603147663176,0.10613788664340973,5049.0,50.0,,,,,,,,,
0.025,2025-02-11 05:36:16.206375,,,,,,,,,,,,,,
,2025-02-11 05:36:17.289206,0.21971355378627777,0.0017850082367658615,0.21971355378627777,5099.0,50.0,,,,,,,,,
,2025-02-11 05:36:17.995897,,,,,50.0,0.18267002701759338,0.0011059606913477182,0.18267002701759338,0.2501510679721832,0.001062652445398271,0.2501510679721832,,,
,2025-02-11 05:36:18.013399,,,,,50.0,,,,,,,0.18096497654914856,0.003937068860977888,0.18096497654914856
0.025,2025-02-11 05:36:32.735832,,,,,,,,,,,,,,
,2025-02-11 05:36:33.032900,0.4290875494480133,0.017115196213126183,0.4290875494480133,5149.0,51.0,,,,,,,,,
0.025,2025-02-11 05:36:47.724689,,,,,,,,,,,,,,
,2025-02-11 05:36:48.809394,0.17977328598499298,0.0008104665321297944,0.17977328598499298,5199.0,51.0,,,,,,,,,
,2025-02-11 05:36:49.501664,,,,,51.0,0.19460630416870117,0.001218535820953548,0.19460630416870117,0.09702637046575546,0.00034834511461667717,0.09702637046575546,,,
,2025-02-11 05:36:49.518420,,,,,51.0,,,,,,,0.18065837025642395,0.0018295578192919493,0.18065837025642395
0.025,2025-02-11 05:37:03.726085,,,,,,,,,,,,,,
,2025-02-11 05:37:04.007142,0.40551549196243286,0.0060169086791574955,0.40551549196243286,5249.0,52.0,,,,,,,,,
0.025,2025-02-11 05:37:18.225820,,,,,,,,,,,,,,
,2025-02-11 05:37:19.300580,0.30602049827575684,0.001793815172277391,0.30602049827575684,5299.0,52.0,,,,,,,,,
,2025-02-11 05:37:20.001091,,,,,52.0,0.11009588092565536,0.0003768599417526275,0.11009588092565536,0.20130984485149384,0.0013192843180149794,0.20130984485149384,,,
,2025-02-11 05:37:20.018202,,,,,52.0,,,,,,,0.1935594528913498,0.0034152441658079624,0.1935594528913498
0.025,2025-02-11 05:37:34.273339,,,,,,,,,,,,,,
,2025-02-11 05:37:34.556322,0.18300843238830566,0.0007570363814011216,0.18300843238830566,5349.0,53.0,,,,,,,,,
0.025,2025-02-11 05:37:48.648352,,,,,,,,,,,,,,
,2025-02-11 05:37:49.711537,0.32508593797683716,0.04986356571316719,0.32508593797683716,5399.0,53.0,,,,,,,,,
,2025-02-11 05:37:50.404855,,,,,53.0,0.1828523874282837,0.001062620198354125,0.1828523874282837,0.03824092075228691,0.00013871680130250752,0.03824092075228691,,,
,2025-02-11 05:37:50.422149,,,,,53.0,,,,,,,0.18160343170166016,0.00426747091114521,0.18160343170166016
0.025,2025-02-11 05:38:04.718253,,,,,,,,,,,,,,
,2025-02-11 05:38:05.002844,0.07499928772449493,0.00025587293202988803,0.07499928772449493,5449.0,54.0,,,,,,,,,
0.025,2025-02-11 05:38:19.122610,,,,,,,,,,,,,,
,2025-02-11 05:38:20.188268,0.44460225105285645,0.05204188823699951,0.44460225105285645,5499.0,54.0,,,,,,,,,
,2025-02-11 05:38:20.871965,,,,,54.0,0.2661992013454437,0.001355541287921369,0.2661992013454437,0.2683753967285156,0.0013572484022006392,0.2683753967285156,,,
,2025-02-11 05:38:20.889270,,,,,54.0,,,,,,,0.19523155689239502,0.004059662111103535,0.19523155689239502
0.025,2025-02-11 05:39:15.248310,,,,,,,,,,,,,,
,2025-02-11 05:39:15.530904,0.14449478685855865,0.0006330749019980431,0.14449478685855865,5549.0,55.0,,,,,,,,,
0.025,2025-02-11 05:39:30.199716,,,,,,,,,,,,,,
,2025-02-11 05:39:31.345457,0.2628471553325653,0.007020515389740467,0.2628471553325653,5599.0,55.0,,,,,,,,,
,2025-02-11 05:39:32.079780,,,,,55.0,0.21187375485897064,0.0011340121272951365,0.21187375485897064,0.23308679461479187,0.0016567027196288109,0.23308679461479187,,,
,2025-02-11 05:39:32.098296,,,,,55.0,,,,,,,0.1812729686498642,0.0035058569628745317,0.1812729686498642
0.025,2025-02-11 05:39:46.971165,,,,,,,,,,,,,,
,2025-02-11 05:39:47.261253,0.1371593326330185,0.0005392202874645591,0.1371593326330185,5649.0,56.0,,,,,,,,,
0.025,2025-02-11 05:40:02.049294,,,,,,,,,,,,,,
,2025-02-11 05:40:03.186079,0.16647714376449585,0.0027894889935851097,0.16647714376449585,5699.0,56.0,,,,,,,,,
,2025-02-11 05:40:03.897757,,,,,56.0,0.09244692325592041,0.00036269734846428037,0.09244692325592041,0.042748626321554184,0.00015290456940419972,0.042748626321554184,,,
,2025-02-11 05:40:03.917298,,,,,56.0,,,,,,,0.17643053829669952,0.002614556346088648,0.17643053829669952
0.025,2025-02-11 05:40:18.444411,,,,,,,,,,,,,,
,2025-02-11 05:40:18.733073,0.11619981378316879,0.00040005441405810416,0.11619981378316879,5749.0,57.0,,,,,,,,,
0.025,2025-02-11 05:40:32.943360,,,,,,,,,,,,,,
,2025-02-11 05:40:34.053771,0.10148897022008896,0.00040888352668844163,0.10148897022008896,5799.0,57.0,,,,,,,,,
,2025-02-11 05:40:34.760222,,,,,57.0,0.2211017608642578,0.0009395860834047198,0.2211017608642578,0.2031930536031723,0.001007433282211423,0.2031930536031723,,,
,2025-02-11 05:40:34.814921,,,,,57.0,,,,,,,0.17100268602371216,0.0030430175829678774,0.17100268602371216
0.025,2025-02-11 05:40:49.223329,,,,,,,,,,,,,,
,2025-02-11 05:40:49.512102,0.12350986152887344,0.000611274444963783,0.12350986152887344,5849.0,58.0,,,,,,,,,
0.025,2025-02-11 05:41:03.822128,,,,,,,,,,,,,,
,2025-02-11 05:41:04.887392,0.2781003415584564,0.005387903191149235,0.2781003415584564,5899.0,58.0,,,,,,,,,
,2025-02-11 05:41:05.608040,,,,,58.0,0.24153666198253632,0.0014209485379979014,0.24153666198253632,0.056742358952760696,0.00020444332039915025,0.056742358952760696,,,
,2025-02-11 05:41:05.625635,,,,,58.0,,,,,,,0.17439980804920197,0.0026179340202361345,0.17439980804920197
0.025,2025-02-11 05:41:19.768041,,,,,,,,,,,,,,
,2025-02-11 05:41:20.049731,0.07069022953510284,0.00024715164909139276,0.07069022953510284,5949.0,59.0,,,,,,,,,
0.025,2025-02-11 05:41:34.176029,,,,,,,,,,,,,,
,2025-02-11 05:41:35.234683,0.17766031622886658,0.0008324316004291177,0.17766031622886658,5999.0,59.0,,,,,,,,,
,2025-02-11 05:41:35.928440,,,,,59.0,0.16504278779029846,0.0006783960270695388,0.16504278779029846,0.22452186048030853,0.0013392566470429301,0.22452186048030853,,,
,2025-02-11 05:41:35.946081,,,,,59.0,,,,,,,0.1754227578639984,0.001907540950924158,0.1754227578639984
0.025,2025-02-11 05:42:30.185707,,,,,,,,,,,,,,
,2025-02-11 05:42:30.468602,0.11291084438562393,0.00040095075382851064,0.11291084438562393,6049.0,60.0,,,,,,,,,
0.025,2025-02-11 05:42:44.557506,,,,,,,,,,,,,,
,2025-02-11 05:42:45.615485,0.3285352885723114,0.003474287688732147,0.3285352885723114,6099.0,60.0,,,,,,,,,
,2025-02-11 05:42:46.308061,,,,,60.0,0.24549174308776855,0.0013463819632306695,0.24549174308776855,0.1759754866361618,0.004050574731081724,0.1759754866361618,,,
,2025-02-11 05:42:46.326733,,,,,60.0,,,,,,,0.19737109541893005,0.0033129777293652296,0.19737109541893005
